scanner	tf	symbol	trades	wins	net	pf	avgR	netStress	windowsUp	days
take-liquidity-multi-time-frame-tradesystem	15m	1000PEPEUSD	18	9	90.81	1.578	0.265	25.27	3	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	AAVEUSD	11	6	36.00	1.378	0.189	9.02	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	NEARUSD	11	7	26.60	1.399	0.125	-3.55	5	125
take-liquidity-multi-time-frame-tradesystem	4h	SAGAUSD	4	2	-22.74	0.431	-0.282	-23.97	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	MUBARAKUSD	7	4	22.33	1.365	0.169	17.32	4	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	FILUSD	7	1	-55.08	0.463	-0.389	-61.72	1	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	SAGAUSD	5	2	-19.28	0.674	-0.184	-22.74	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	MUBARAKUSD	27	12	-135.86	0.468	-0.264	-149.01	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	SUIUSD	2	1	-3.22	0.839	-0.071	-11.84	1	125
ut-bot-shah-200-50-ema	15m	AKEUSD	22	13	32.34	1.198	0.098	7.12	4	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	UNIUSD	5	3	43.12	2.011	0.439	34.26	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	AINUSD	2	1	2.73	1.139	0.078	1.50	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	HYPEUSD	11	8	79.31	2.254	0.360	43.43	5	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	VVVUSD	13	5	-64.54	0.584	-0.253	-72.24	2	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	COOKIEUSD	6	1	-77.98	0.183	-0.667	-78.96	0	333
take-liquidity-multi-time-frame-tradesystem	15m	ETCUSD	10	5	-8.02	0.921	-0.028	-33.44	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	XRPUSD	3	1	-5.46	0.813	-0.083	-12.40	1	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	1000PEPEUSD	3	1	3.35	1.083	0.080	0.46	1	268
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	BTCUSD	9	7	42.73	2.077	0.243	39.61	4	125
ut-bot-shah-200-50-ema	15m	AVAXUSD	38	17	-152.60	0.612	-0.209	-211.53	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	ETCUSD	8	6	42.17	2.070	0.265	34.17	3	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	TAOUSD	6	3	-4.33	0.926	-0.023	5.71	2	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	WIFUSD	6	4	15.31	1.380	0.135	11.78	3	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	EVAAUSD	17	9	90.50	1.529	0.284	76.77	4	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	DOGEUSD	10	4	-50.85	0.555	-0.254	-61.88	2	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	ETHUSD	6	5	76.33	4.633	0.630	49.58	3	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	SOLUSD	5	2	-40.28	0.289	-0.422	-30.84	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	SAGAUSD	13	4	-82.32	0.519	-0.318	-94.00	2	42
mcginley-t3-flow-campaign-nick789-v-1	15m	TAOUSD	39	21	11.48	1.032	0.027	-96.99	4	42
ut-bot-shah-200-50-ema	15m	MUBARAKUSD	45	20	3.12	1.007	0.024	-56.80	4	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	PIEVERSEUSD	4	4	141.08	99.000	1.720	122.00	4	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	ZECUSD	5	1	-66.60	0.117	-0.708	-67.01	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	LINKUSD	8	7	69.06	4.257	0.423	25.67	7	125
take-liquidity-multi-time-frame-tradesystem	15m	WIFUSD	6	3	-12.99	0.782	-0.100	-17.52	0	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	AAVEUSD	3	1	-29.10	0.206	-0.515	-31.01	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	NEARUSD	6	4	-4.58	0.882	-0.035	-7.09	2	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	BNBUSD	3	2	0.86	1.043	0.021	-10.68	1	125
take-liquidity-multi-time-frame-tradesystem	4h	AINUSD	3	2	-1.74	0.913	-0.025	-2.82	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	FILUSD	4	1	47.17	1.722	0.658	41.01	1	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	1h	BCHUSD	6	3	30.74	1.478	0.275	19.62	2	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	SUIUSD	6	2	-32.95	0.573	-0.266	-34.85	1	333
ut-bot-shah-200-50-ema	1h	AKEUSD	5	3	16.81	1.536	0.289	5.64	2	63
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	UNIUSD	7	3	-31.50	0.607	-0.217	-33.66	1	333
ut-bot-shah-200-50-ema	15m	SAGAUSD	43	17	-161.91	0.657	-0.195	-234.17	1	42
ut-bot-shah-200-50-ema	1h	AVAXUSD	40	19	-156.13	0.618	-0.205	-204.60	2	125
ut-bot-shah-200-50-ema	1h	MUBARAKUSD	46	20	88.99	1.190	0.121	46.31	3	125
ut-bot-shah-200-50-ema	1h	SAGAUSD	51	31	393.05	1.924	0.347	293.50	4	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	HYPEUSD	3	2	102.88	5.629	1.746	97.76	2	333
ut-bot-shah-200-50-ema	1h	AINUSD	34	9	-167.77	0.631	-0.250	-203.71	2	125
ut-bot-shah-200-50-ema	1h	COOKIEUSD	37	22	206.68	1.611	0.268	139.71	6	125
ut-bot-shah-200-50-ema	1h	1000PEPEUSD	50	23	117.50	1.193	0.136	37.41	4	125
take-liquidity-multi-time-frame-tradesystem	15m	DOGEUSD	17	8	11.30	1.072	0.046	-36.02	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	VVVUSD	4	2	30.22	1.731	0.395	28.94	2	333
ut-bot-shah-200-50-ema	15m	AINUSD	21	11	-9.72	0.953	-0.009	-82.80	2	42
ut-bot-shah-200-50-ema	1h	ETCUSD	53	29	12.12	1.025	0.021	-92.84	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	XRPUSD	4	4	106.51	99.000	1.286	98.41	4	333
ut-bot-shah-200-50-ema	1h	WIFUSD	38	11	-213.32	0.575	-0.298	-211.86	2	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	AINUSD	9	5	45.64	1.569	0.263	27.65	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	BTCUSD	6	5	128.74	7.322	1.059	108.38	3	333
ut-bot-shah-200-50-ema	1h	DOGEUSD	33	15	-74.78	0.787	-0.106	-113.55	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	TAOUSD	5	2	-31.47	0.477	-0.312	-32.97	2	333
ut-bot-shah-200-50-ema	1h	ETHUSD	31	11	-111.80	0.357	-0.189	-154.96	3	125
ut-bot-shah-200-50-ema	1h	SOLUSD	33	20	151.91	1.531	0.237	65.31	4	125
ut-bot-shah-200-50-ema	1h	ZECUSD	37	18	-83.16	0.536	-0.123	-124.41	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	EVAAUSD	6	3	-10.30	0.830	-0.077	-13.46	2	333
ut-bot-shah-200-50-ema	15m	COOKIEUSD	31	13	-53.49	0.841	-0.072	-155.41	1	42
ut-bot-shah-200-50-ema	1h	AAVEUSD	39	22	-4.63	0.986	-0.008	-22.77	3	125
ut-bot-shah-200-50-ema	1h	NEARUSD	36	16	-84.14	0.778	-0.110	-123.03	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	PIEVERSEUSD	2	1	-2.49	0.875	-0.057	-3.84	1	154
ut-bot-shah-200-50-ema	1h	FILUSD	39	23	169.21	1.491	0.216	81.16	4	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	LINKUSD	4	3	14.54	1.713	0.186	22.39	2	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	BNBUSD	3	2	11.30	1.575	0.210	7.76	2	333
ut-bot-shah-200-50-ema	1h	SUIUSD	49	24	-86.87	0.815	-0.082	-180.57	4	125
take-liquidity-multi-time-frame-tradesystem	15m	ETHUSD	14	7	56.40	1.474	0.213	12.15	2	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	4h	BCHUSD	8	6	83.68	3.091	0.517	75.98	5	333
ut-bot-shah-200-50-ema	1h	UNIUSD	45	23	46.74	1.105	0.065	-43.43	4	125
ut-bot-shah-200-50-ema	4h	AKEUSD	2	0	-30.75	0.000	-0.996	-31.32	0	63
ut-bot-shah-200-50-ema	4h	AVAXUSD	21	9	-28.28	0.888	-0.053	-42.81	4	333
ut-bot-shah-200-50-ema	1h	HYPEUSD	33	16	-93.15	0.726	-0.140	-143.08	2	125
ut-bot-shah-200-50-ema	4h	MUBARAKUSD	31	16	-22.98	0.925	-0.027	32.56	3	333
ut-bot-shah-200-50-ema	15m	1000PEPEUSD	44	22	159.85	1.343	0.193	94.41	3	42
take-liquidity-multi-time-frame-tradesystem	4h	COOKIEUSD	2	0	-39.59	0.000	-1.000	-39.60	0	333
ut-bot-shah-200-50-ema	1h	VVVUSD	33	11	-205.18	0.470	-0.344	-230.28	2	125
ut-bot-shah-200-50-ema	4h	SAGAUSD	28	17	155.87	1.661	0.272	128.06	3	333
ut-bot-shah-200-50-ema	1h	XRPUSD	35	24	248.62	2.023	0.334	232.27	5	125
ut-bot-shah-200-50-ema	4h	AINUSD	18	11	161.40	2.061	0.446	146.74	5	333
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	COOKIEUSD	6	4	40.81	1.979	0.346	23.65	3	42
ut-bot-shah-200-50-ema	4h	COOKIEUSD	30	15	-45.54	0.851	-0.066	-102.51	2	333
ut-bot-shah-200-50-ema	1h	BTCUSD	32	5	-172.29	0.130	-0.298	-214.75	0	125
mcginley-t3-flow-campaign-nick789-v-1	15m	EVAAUSD	53	27	143.80	1.279	0.144	28.30	5	42
ut-bot-shah-200-50-ema	4h	1000PEPEUSD	20	9	8.43	1.039	0.037	-20.10	4	268
ut-bot-shah-200-50-ema	4h	ETCUSD	23	13	37.27	1.172	0.094	20.09	3	333
ut-bot-shah-200-50-ema	1h	TAOUSD	48	31	-44.89	0.860	-0.042	-111.70	3	125
ut-bot-shah-200-50-ema	4h	WIFUSD	25	9	-153.51	0.497	-0.323	-166.27	2	333
ut-bot-shah-200-50-ema	1h	EVAAUSD	28	13	41.12	1.128	0.093	19.61	2	125
ut-bot-shah-200-50-ema	4h	DOGEUSD	20	11	92.90	1.504	0.236	73.01	3	333
ut-bot-shah-200-50-ema	1h	PIEVERSEUSD	32	11	-212.21	0.426	-0.364	-233.24	2	125
ut-bot-shah-200-50-ema	4h	ETHUSD	28	7	-125.75	0.306	-0.245	-144.55	1	333
ut-bot-shah-200-50-ema	4h	SOLUSD	27	12	-118.13	0.560	-0.239	-129.11	3	333
ut-bot-shah-200-50-ema	1h	LINKUSD	41	26	302.35	1.896	0.337	135.98	6	125
ut-bot-shah-200-50-ema	15m	ETCUSD	46	21	-168.60	0.630	-0.188	-256.51	2	42
ut-bot-shah-200-50-ema	4h	ZECUSD	23	10	-35.39	0.693	-0.086	-45.92	3	333
ut-bot-shah-200-50-ema	4h	AAVEUSD	24	14	-46.90	0.726	-0.114	-66.68	3	333
ut-bot-shah-200-50-ema	1h	BNBUSD	32	16	-202.12	0.268	-0.355	-239.74	1	125
ut-bot-shah-200-50-ema	4h	NEARUSD	34	17	-76.83	0.761	-0.109	-91.37	3	333
ut-bot-shah-200-50-ema	1h	BCHUSD	36	18	-167.97	0.460	-0.250	-201.39	3	125
take-liquidity-multi-time-frame-tradesystem	15m	SOLUSD	21	11	32.92	1.199	0.093	-12.53	4	42
ut-bot-shah-200-50-ema	4h	FILUSD	31	13	-82.15	0.761	-0.126	-80.31	2	333
ut-bot-shah-200-50-ema	4h	SUIUSD	23	11	20.81	1.081	0.060	5.59	2	333
ut-bot-shah-200-50-ema	4h	UNIUSD	28	20	221.38	2.249	0.369	216.01	5	333
ut-bot-shah-200-50-ema	4h	HYPEUSD	25	11	-97.06	0.638	-0.198	-134.57	3	333
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	AKEUSD	4	1	-36.57	0.168	-0.624	-38.15	1	42
ut-bot-shah-200-50-ema	4h	VVVUSD	31	18	118.36	1.420	0.196	102.69	5	333
ut-bot-shah-200-50-ema	4h	XRPUSD	22	10	-37.40	0.838	-0.075	-55.19	4	333
ut-bot-shah-200-50-ema	15m	WIFUSD	53	26	193.41	1.296	0.189	28.33	3	42
ut-bot-shah-200-50-ema	4h	BTCUSD	27	7	-118.90	0.225	-0.247	-140.93	0	333
ut-bot-shah-200-50-ema	4h	TAOUSD	24	16	6.96	1.084	0.017	-7.56	3	333
ut-bot-shah-200-50-ema	4h	EVAAUSD	21	11	50.54	1.238	0.130	38.07	3	333
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	AVAXUSD	2	1	-15.04	0.196	-0.375	-38.53	1	42
ut-bot-shah-200-50-ema	4h	PIEVERSEUSD	8	3	-26.82	0.722	-0.163	-29.56	1	154
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	1000PEPEUSD	20	7	-109.03	0.559	-0.278	-131.98	2	42
ut-bot-shah-200-50-ema	4h	LINKUSD	24	11	-36.47	0.855	-0.067	-54.79	2	333
ut-bot-shah-200-50-ema	4h	BNBUSD	25	14	-36.39	0.701	-0.071	-67.82	2	333
ut-bot-shah-200-50-ema	4h	BCHUSD	25	16	-15.58	0.864	-0.029	-38.00	3	333
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	MUBARAKUSD	8	3	-67.59	0.308	-0.430	-93.87	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	AKEUSD	2	1	-2.35	0.877	-0.044	-2.82	1	63
take-liquidity-multi-time-frame-tradesystem	4h	1000PEPEUSD	7	0	-97.63	0.000	-0.729	-99.15	0	268
ut-bot-shah-200-50-ema	15m	DOGEUSD	40	18	-126.55	0.681	-0.160	-186.35	3	42
take-liquidity-multi-time-frame-tradesystem	15m	ZECUSD	18	8	-71.71	0.543	-0.214	-98.30	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	AVAXUSD	3	1	-32.86	0.173	-0.551	-34.10	1	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	SAGAUSD	4	1	-38.71	0.352	-0.483	-39.90	0	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	MUBARAKUSD	4	2	-5.11	0.873	-0.055	-8.97	2	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	AINUSD	4	3	30.60	2.484	0.389	33.02	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	SAGAUSD	3	0	-58.41	0.000	-0.993	-58.43	0	125
ut-bot-shah-200-50-ema	15m	ETHUSD	38	14	-6.52	0.968	-0.001	-110.69	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	COOKIEUSD	3	2	-2.10	0.895	-0.030	-11.75	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	AINUSD	7	4	220.73	4.463	1.509	175.21	4	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	ETCUSD	14	6	-35.21	0.773	-0.116	-79.63	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	COOKIEUSD	1	0	-20.00	0.000	-1.000	-20.00	0	125
mcginley-t3-flow-campaign-nick789-v-1	15m	PIEVERSEUSD	70	32	310.03	1.343	0.218	51.80	5	42
take-liquidity-multi-time-frame-tradesystem	15m	AAVEUSD	16	7	-32.56	0.782	-0.100	-69.41	3	42
ut-bot-shah-200-50-ema	15m	SOLUSD	41	12	-307.61	0.350	-0.450	-312.59	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	ETCUSD	2	0	-36.32	0.000	-0.917	-36.93	0	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	ETCUSD	3	1	-27.99	0.227	-0.467	-28.89	1	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	WIFUSD	8	4	-30.55	0.601	-0.187	-56.14	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	WIFUSD	10	3	-7.58	0.942	-0.002	-18.96	2	125
take-liquidity-multi-time-frame-tradesystem	4h	ETCUSD	6	3	-5.86	0.895	-0.041	-12.84	1	333
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	DOGEUSD	11	3	-118.31	0.221	-0.566	-145.54	1	125
ut-bot-shah-200-50-ema	15m	ZECUSD	52	24	-111.41	0.541	-0.116	-185.73	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	DOGEUSD	15	9	32.03	1.259	0.123	-49.06	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	ETHUSD	8	6	7.73	1.197	0.052	11.92	3	125
take-liquidity-multi-time-frame-tradesystem	15m	NEARUSD	14	2	-178.67	0.150	-0.695	-184.85	0	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	WIFUSD	7	4	88.47	2.513	0.645	55.86	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	ETHUSD	6	5	35.83	2.888	0.301	13.03	5	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	SOLUSD	8	6	70.09	2.821	0.448	52.04	4	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	SOLUSD	5	0	-92.84	0.000	-0.987	-93.03	0	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	ZECUSD	5	3	26.96	1.679	0.288	21.84	3	125
ut-bot-shah-200-50-ema	15m	AAVEUSD	50	28	-18.69	0.955	-0.008	-142.27	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	AAVEUSD	4	1	-39.15	0.296	-0.535	-41.84	1	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	ZECUSD	6	4	19.93	1.511	0.174	10.90	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	NEARUSD	6	3	5.10	1.082	0.054	-2.64	2	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	AAVEUSD	7	5	10.40	1.271	0.087	9.84	4	42
ut-bot-shah-200-50-ema	15m	NEARUSD	63	37	160.69	1.311	0.132	-9.14	4	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	FILUSD	6	2	-51.44	0.348	-0.432	-79.81	2	125
take-liquidity-multi-time-frame-tradesystem	15m	FILUSD	20	11	37.13	1.220	0.108	-9.45	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	SUIUSD	6	1	-77.23	0.199	-0.660	-79.41	1	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	NEARUSD	8	7	72.40	6.935	0.442	55.85	5	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	DOGEUSD	18	7	-64.62	0.656	-0.167	-115.72	3	42
take-liquidity-multi-time-frame-tradesystem	4h	WIFUSD	3	1	-5.95	0.855	-0.083	-7.35	0	333
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	UNIUSD	7	3	-54.73	0.303	-0.396	-57.02	2	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	FILUSD	7	3	52.69	1.636	0.408	7.86	2	42
ut-bot-shah-200-50-ema	15m	FILUSD	58	26	-20.54	0.968	0.001	-171.13	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	HYPEUSD	9	2	-116.11	0.119	-0.681	-117.80	2	125
mcginley-t3-flow-campaign-nick789-v-1	15m	LINKUSD	56	25	-300.17	0.439	-0.313	-379.46	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	SUIUSD	5	3	106.77	3.696	1.073	82.08	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	VVVUSD	10	5	-42.23	0.564	-0.214	-72.55	2	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	UNIUSD	16	8	59.65	1.373	0.197	-32.22	5	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	XRPUSD	13	6	-81.51	0.391	-0.320	-84.97	2	125
ut-bot-shah-200-50-ema	15m	SUIUSD	61	30	-159.20	0.724	-0.133	-226.31	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	BTCUSD	6	4	83.88	3.211	0.716	48.21	4	125
take-liquidity-multi-time-frame-tradesystem	15m	SUIUSD	17	9	-11.01	0.932	-0.022	-68.42	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	HYPEUSD	5	1	-55.54	0.284	-0.562	-61.13	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	TAOUSD	4	3	35.03	2.722	0.440	27.04	3	125
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	ETHUSD	12	8	9.13	1.115	0.045	40.75	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	EVAAUSD	5	4	74.16	4.637	0.731	67.56	4	125
ut-bot-shah-200-50-ema	15m	UNIUSD	46	24	-48.96	0.882	-0.045	-118.37	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	PIEVERSEUSD	3	1	-20.98	0.473	-0.346	-23.90	0	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	XRPUSD	7	2	-74.19	0.233	-0.543	-85.35	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	LINKUSD	8	5	4.88	1.081	0.037	-35.17	4	125
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	BTCUSD	2	0	-37.77	0.000	-0.962	-37.18	0	42
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	BNBUSD	8	6	71.92	2.686	0.454	19.53	5	125
take-liquidity-multi-time-frame-tradesystem	15m	UNIUSD	28	12	-26.04	0.899	-0.035	-120.72	4	42
ut-bot-shah-200-50-ema	15m	HYPEUSD	47	23	-126.84	0.706	-0.135	-248.86	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	TAOUSD	9	4	-58.14	0.411	-0.326	-83.04	3	42
take-liquidity-multi-time-frame-tradesystem	4h	DOGEUSD	2	2	24.93	99.000	0.625	-5.75	2	333
ut-bot-stc-conjunction-strategy-tester-v4-8	1h	BCHUSD	5	4	38.26	2.935	0.382	13.66	3	125
ut-bot-stc-conjunction-strategy-tester-v4-8	4h	AVAXUSD	7	4	14.37	1.234	0.113	7.80	3	333
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	EVAAUSD	6	4	10.76	1.268	0.096	-20.32	1	42
trend-trigger-ema-trend-filter-mtf-stochastic-entry-with-atr	15m	SOLUSD	18	6	-156.37	0.244	-0.476	-204.88	1	42
ut-bot-stc-conjunction-strategy-tester-v4-8	4h	MUBARAKUSD	5	3	14.75	1.369	0.158	-16.46	2	333
ut-bot-shah-200-50-ema	15m	VVVUSD	60	28	-81.92	0.872	-0.058	-143.60	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	4h	SAGAUSD	6	2	-43.13	0.456	-0.357	-45.30	1	333
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	PIEVERSEUSD	6	4	110.51	3.574	0.925	105.80	3	42
ut-bot-stc-conjunction-strategy-tester-v4-8	4h	AINUSD	4	1	-37.52	0.367	-0.472	-37.83	1	333
ut-bot-stc-conjunction-strategy-tester-v4-8	4h	COOKIEUSD	5	0	-95.76	0.000	-0.997	-95.76	0	333
ut-bot-stc-conjunction-strategy-tester-v4-8	15m	LINKUSD	7	3	-55.25	0.296	-0.401	-77.57	2	42
mcginley-t3-flow-campaign-nick789-v-1	15m	BNBUSD	18	11	100.77	1.678	0.286	53.22	5	42
take-liquidity-multi-time-frame-tradesystem	15m	HYPEUSD	26	13	4.40	1.018	0.019	-85.89	3	42
ut-bot-shah-200-50-ema	15m	XRPUSD	34	19	56.60	1.176	0.099	-93.69	2	42
ut-bot-stc-conjunction-strategy-tester-v4-8	4h	ETCUSD	3	0	-58.25	0.000	-0.991	-58.27	0	333
